"Analyte","SampleID","Spp_Loc","SampleDate","Sex","Weight","Length","Precipitation","value","Media","System","Seasonality","Chain_len","Acronym2"
"42FTS","JBA102-SW-SPILL-06162021","spill",2021-06-16,NA,NA,NA,0,3.8,"water","AFBC","summer",4,"Other"
"42FTS","JBA053-SED-SPILL-04132021","spill",2021-04-13 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA109-SW-DOWN-06232021","down",2021-06-23,NA,NA,NA,0.33,2.18,"water","AFBC","summer",4,"Other"
"42FTS","PU014-JBA-08132021","pumpkinseed",2021-04-28,"U",7.5,6,NA,0.0585568404203262,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA093-SW-RIPP-042821","ripp",2021-04-28,NA,NA,NA,0,2.025,"water","AFBC","spring",4,"Other"
"42FTS","MM002-JBA-08132021","margined madtom",2021-04-28,"F",16.4,12,NA,0.0490830518650307,"whole body","AFBC","spring",4,"Other"
"42FTS","CC003-JBA-08132021","dace. sp",2021-04-28,"U",8.15,8,NA,0.0565466096304523,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA048-SED-EXIT-04072021","exit",2021-04-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","CS003-JBA-08132021","darter sp.",2021-04-28,"U",3.25,8,NA,0.0596927757173311,"whole body","AFBC","spring",4,"Other"
"42FTS","PU007-JBA-08132021","pumpkinseed",2021-04-28,"U",9.52,5,NA,0.0629821886842105,"whole body","AFBC","spring",4,"Other"
"42FTS","GC016-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,6,NA,0.0595,"whole body","AFBC","spring",4,"Other"
"42FTS","PU037-JBA-08162021","pumpkinseed",2021-07-16,"U",15.35,8,NA,0.056,"whole body","AFBC","summer",4,"Other"
"42FTS","CC002-JBA-08132021","dace. sp",2021-04-28,"U",5.45,8,NA,0.05538346734375,"whole body","AFBC","spring",4,"Other"
"42FTS","GC002-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,6,NA,0.0565,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA028-SW-RIPP-12082020","ripp",2020-12-08,NA,NA,NA,0,3.8,"water","AFBC","fall/winter",4,"Other"
"42FTS","PU047-JBA-08162021","pumpkinseed",2021-07-16,"U",5.78,7,NA,0.073,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA112-SED-EXIT-07142021","exit",2021-07-14 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","PU053-JBA-08162021","pumpkinseed",2021-07-16,"U",11.85,8,NA,0.0655,"whole body","AFBC","summer",4,"Other"
"42FTS","LMB002-JBA-08162021","large mouth bass",2021-07-16,"U",4.15,7,NA,0.223,"whole body","AFBC","summer",4,"Other"
"42FTS","PU059-JBA-08162021","pumpkinseed",2021-07-16,"U",13.89,9,NA,0.0705,"whole body","AFBC","summer",4,"Other"
"42FTS","PU023-JBA-08132021","pumpkinseed",2021-04-28,"U",9.35,8,NA,0.0555,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA130-SW-DOWN-07122021","down",2021-07-12,NA,NA,NA,0,14.5,"water","AFBC","summer",4,"Other"
"42FTS","JBA019-SW-DOWN-11272020","down",2020-11-27,NA,NA,NA,0,3.1,"water","AFBC","fall/winter",4,"Other"
"42FTS","EMM006-JBA-08162021","eastern mudminnow",2021-07-16,"U",2.62,6,NA,0.12,"whole body","AFBC","summer",4,"Other"
"42FTS","PU011-JBA-08132021","pumpkinseed",2021-04-28,"U",4.75,8,NA,0.05585853,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA039-SED-DOWN-03302021","down",2021-03-30,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA045-SED-SPILL-04072021","spill",2021-04-07 12:00:00,NA,NA,NA,NA,0.195,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA100-SED-EXIT-07072021","exit",2021-07-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA104-SW-DOWN-06162021","down",2021-06-16,NA,NA,NA,0,3.3,"water","AFBC","summer",4,"Other"
"42FTS","PU028-JBA-08132021","pumpkinseed",2021-04-28,"U",8.55,8,NA,0.054,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA112-SW-SPILL-07012021","spill",2021-07-01,NA,NA,NA,0.01,18,"water","AFBC","summer",4,"Other"
"42FTS","JBA038-SED-RIPP-03302021","ripp",2021-03-30,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA095-SW-EXIT-042821","exit",2021-04-28,NA,NA,NA,0,2.115,"water","AFBC","spring",4,"Other"
"42FTS","MM004-JBA-08132021","margined madtom",2021-04-28,"U",15.8,12,NA,0.057,"whole body","AFBC","spring",4,"Other"
"42FTS","PU061-MU-08162021","pumpkinseed",2021-07-16,"M",36.32,12,NA,0.117,"muscle","AFBC","summer",4,"Other"
"42FTS","JBA054-SED-RIPP-04132021","ripp",2021-04-13 12:00:00,NA,NA,NA,NA,0.195,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA032-SW-SPILL-12122020","spill",2020-12-12,NA,NA,NA,0,5.6,"water","AFBC","fall/winter",4,"Other"
"42FTS","PU015-JBA-08132021","pumpkinseed",2021-04-28,"U",18.3,10,NA,0.056983885,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA094-SW-DOWN-042821","down",2021-04-28,NA,NA,NA,0,2.105,"water","AFBC","spring",4,"Other"
"42FTS","JBA119-SW-RIPP-07072021","ripp",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","CC004-JBA-08132021","dace. sp",2021-04-28,"U",6.8,8,NA,0.056251267756127,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA015-SW-EXIT-1124-2020","exit",2020-11-24,NA,NA,NA,NA,2.2,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA030-SW-EXIT-12082020","exit",2020-12-08,NA,NA,NA,0,3.7,"water","AFBC","fall/winter",4,"Other"
"42FTS","PU008-JBA-08132021","pumpkinseed",2021-04-28,"U",16.06,7,NA,0.0627563448879426,"whole body","AFBC","spring",4,"Other"
"42FTS","GC017-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.05,6,NA,0.057,"whole body","AFBC","spring",4,"Other"
"42FTS","PU055-JBA-08162021","pumpkinseed",2021-07-16,"U",12.21,8,NA,0.0755,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA007-SW-SPILL-11192020","spill",2020-11-19,NA,NA,NA,0,2.3,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA100-SW-EXIT-06142021","exit",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","JBA029-SW-DOWN-12082020","down",2020-12-08,NA,NA,NA,0,3.4,"water","AFBC","fall/winter",4,"Other"
"42FTS","PU048-JBA-08162021","pumpkinseed",2021-07-16,"U",4.38,6,NA,0.0665,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA113-SED-SPILL-07162021","spill",2021-07-16,NA,NA,NA,NA,0.08,"sediment","AFBC","summer",4,"Other"
"42FTS","PU054-JBA-08162021","pumpkinseed",2021-07-16,"U",12.25,8,NA,0.07,"whole body","AFBC","summer",4,"Other"
"42FTS","MM001-JBA-08132021","margined madtom",2021-04-28,"U",1.35,5,NA,0.0552850564442251,"whole body","AFBC","spring",4,"Other"
"42FTS","PU060-LIV-08162021","pumpkinseed",2021-07-16,"M",34.45,12,NA,0.67,"liver","AFBC","summer",4,"Other"
"42FTS","PU024-JBA-08132021","pumpkinseed",2021-04-28,"U",19.55,10,NA,0.059,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA131-SW-EXIT-07122021","exit",2021-07-12,NA,NA,NA,0,13.3,"water","AFBC","summer",4,"Other"
"42FTS","JBA020-SW-EXIT-11272020","exit",2020-11-27,NA,NA,NA,0,4.9,"water","AFBC","fall/winter",4,"Other"
"42FTS","EMM007-JBA-08162021","eastern mudminnow",2021-07-16,"U",1.95,6,NA,0.112,"whole body","AFBC","summer",4,"Other"
"42FTS","PU012-JBA-08132021","pumpkinseed",2021-04-28,"U",10,7,NA,0.056500970720339,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA040-SED-EXIT-03302021","exit",2021-03-30,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA046-SED-RIPP-04072021","ripp",2021-04-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA105-SED-SPILL-07122021","spill",2021-07-12 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA105-SW-EXIT-06162021","exit",2021-06-16,NA,NA,NA,0,3.2,"water","AFBC","summer",4,"Other"
"42FTS","PU029-JBA-08132021","pumpkinseed",2021-04-28,"U",3.15,6,NA,0.057,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA113-SW-RIPP-07012021","ripp",2021-07-01,NA,NA,NA,0.01,17,"water","AFBC","summer",4,"Other"
"42FTS","JBA003-SW-RIPP-11172020","ripp",2020-11-17,NA,NA,NA,0,2,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA097-SW-SPILL-06142021","spill",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","MM005-JBA-08162021","margined madtom",2021-07-16,"U",18.59,13,NA,0.106,"whole body","AFBC","summer",4,"Other"
"42FTS","CC007-JBA-08132021","creek chubsucker",2021-04-28,"U",7.65,10,NA,0.0505,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA049-SW-DOWN-033021","down",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",4,"Other"
"42FTS","JBA033-SW-RIPP-12122020","ripp",2020-12-12,NA,NA,NA,0,5.6,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA002-SW-SPILL-11172020","spill",2020-11-17,NA,NA,NA,0,2.7,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA120-SW-DOWN-07072021","down",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","JBA040-SW-EXIT-12152020","exit",2020-12-15,NA,NA,NA,0.92,1.95,"water","AFBC","fall/winter",4,"Other"
"42FTS","CC005-JBA-08132021","dace. sp",2021-04-28,"U",6.15,8,NA,0.059629218673339,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA048-SW-RIPP-033021","ripp",2021-03-30,NA,NA,NA,0,2.145,"water","AFBC","spring",4,"Other"
"42FTS","JBA055-SW-EXIT-040221","exit",2021-04-02,NA,NA,NA,0,2,"water","AFBC","spring",4,"Other"
"42FTS","PU009-JBA-08132021","pumpkinseed",2021-04-28,"U",14.62,8,NA,0.0583129552040816,"whole body","AFBC","spring",4,"Other"
"42FTS","PU056-JBA-08162021","pumpkinseed",2021-07-16,"U",8.8,7,NA,0.065,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA039-SW-DOWN-12152020","down",2020-12-15,NA,NA,NA,0.92,1.9,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA008-SW-RIPP-11192020","ripp",2020-11-19,NA,NA,NA,0,3,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA070-SW-EXIT-04132021","exit",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",4,"Other"
"42FTS","PU026-JBA-08132021","pumpkinseed",2021-04-28,"U",4.45,6,NA,0.059,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA078-SW-RIPP-042221","ripp",2021-04-22,NA,NA,NA,0.06,2.19,"water","AFBC","spring",4,"Other"
"42FTS","JBA114-SED-RIPP-07162021","ripp",2021-07-16,NA,NA,NA,NA,0.08,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA062-SW-SPILL-040921","spill",2021-04-09,NA,NA,NA,0.37,2.1,"water","AFBC","spring",4,"Other"
"42FTS","JBA118-SW-SPILL-07072021","spill",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","PU060-MU-08162021","pumpkinseed",2021-07-16,"M",34.45,12,NA,0.121,"muscle","AFBC","summer",4,"Other"
"42FTS","PU025-JBA-08132021","pumpkinseed",2021-04-28,"U",4.35,6,NA,0.0565,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA133-SW-SPILL-07142021","spill",2021-07-14,NA,NA,NA,0,18,"water","AFBC","summer",4,"Other"
"42FTS","JBA022-SW-SPILL-12022020","spill",2020-12-02,NA,NA,NA,0.02,3.6,"water","AFBC","fall/winter",4,"Other"
"42FTS","EMM008-JBA-08162021","eastern mudminnow",2021-07-16,"U",6.98,8,NA,0.2275,"whole body","AFBC","summer",4,"Other"
"42FTS","PU013-JBA-08132021","pumpkinseed",2021-04-28,"U",8.8,7,NA,0.055504224160555,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA041-SED-SPILL-04022021","spill",2021-04-02,NA,NA,NA,NA,0.08,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA047-SED-DOWN-04072021","down",2021-04-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA106-SED-RIPP-07122021","ripp",2021-07-12 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA107-SW-SPILL-06232021","spill",2021-06-23,NA,NA,NA,0.33,2.205,"water","AFBC","summer",4,"Other"
"42FTS","PU030-JBA-08162021","pumpkinseed",2021-07-16,"U",18.28,10,NA,0.0575,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA114-SW-DOWN-07012021","down",2021-07-01,NA,NA,NA,0.01,19,"water","AFBC","summer",4,"Other"
"42FTS","JBA004-SW-DOWN-11172020","down",2020-11-17,NA,NA,NA,0,3.3,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA098-SW-RIPP-06142021","ripp",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","MM006-JBA-08162021","margined madtom",2021-07-16,"U",3.74,8,NA,0.125,"whole body","AFBC","summer",4,"Other"
"42FTS","CC008-JBA-08162021","dace. sp",2021-07-16,"U",23.18,12,NA,0.1235,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA050-SW-EXIT-033021","exit",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",4,"Other"
"42FTS","JBA034-SW-DOWN-12122020","down",2020-12-12,NA,NA,NA,0,2.3,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA115-SED-DOWN-07162021","down",2021-07-16,NA,NA,NA,NA,0.08,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA121-SW-EXIT-07072021","exit",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","JBA042-SW-SPILL-01142021","spill",2021-01-14,NA,NA,NA,0,7.7,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA010-SW-EXIT-11192020","exit",2020-11-19,NA,NA,NA,0,2.7,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA073-SW-RIPP-041521","ripp",2021-04-15,NA,NA,NA,0.34,2.6,"water","AFBC","spring",4,"Other"
"42FTS","JBA057-SW-SPILL-040721","spill",2021-04-07,NA,NA,NA,NA,2.09,"water","AFBC","spring",4,"Other"
"42FTS","JBA023-SW-RIPP-12022020","ripp",2020-12-02,NA,NA,NA,0.02,2.7,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA116-SED-EXIT-07162021","exit",2021-07-16,NA,NA,NA,NA,0.08,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA064-SW-DOWN-040921","down",2021-04-09,NA,NA,NA,0.37,2.05,"water","AFBC","spring",4,"Other"
"42FTS","JBA009-SW-DOWN-11192020","down",2020-11-19,NA,NA,NA,0,3.5,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA072-SW-SPILL-041521","spill",2021-04-15,NA,NA,NA,0.34,2.5,"water","AFBC","spring",4,"Other"
"42FTS","JBA079-SW-DOWN-042221","down",2021-04-22,NA,NA,NA,0.06,2.125,"water","AFBC","spring",4,"Other"
"42FTS","JBA109-SED-SPILL-07142021","spill",2021-07-14 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","PU031-JBA-08162021","pumpkinseed",2021-07-16,"U",19.45,9,NA,0.0565,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA063-SW-RIPP-040921","ripp",2021-04-09,NA,NA,NA,0.37,2,"water","AFBC","spring",4,"Other"
"42FTS","JBA086-SED-RIPP-06162021","ripp",2021-06-16 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","PU061-LIV-08162021","pumpkinseed",2021-07-16,"M",36.32,12,NA,0.62,"liver","AFBC","summer",4,"Other"
"42FTS","JBA047-SW-SPILL-033021","spill",2021-03-30,NA,NA,NA,0,2.025,"water","AFBC","spring",4,"Other"
"42FTS","JBA108-SED-EXIT-07122021","exit",2021-07-12 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA052-SW-SPILL-040221","spill",2021-04-02,NA,NA,NA,0,2.05,"water","AFBC","spring",4,"Other"
"42FTS","PU032-JBA-08162021","pumpkinseed",2021-07-16,"U",6.29,5,NA,0.054,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA038-SW-RIPP-12152020","ripp",2020-12-15,NA,NA,NA,0.92,2.1,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA042-SED-RIPP-04022021","ripp",2021-04-02,NA,NA,NA,NA,0.08,"sediment","AFBC","spring",4,"Other"
"42FTS","JBA069-SW-DOWN-04132021","down",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA107-SED-DOWN-07122021","down",2021-07-12 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA108-SW-RIPP-06232021","ripp",2021-06-23,NA,NA,NA,0.33,2.145,"water","AFBC","summer",4,"Other"
"42FTS","JBA058-SW-RIPP-040721","ripp",2021-04-07,NA,NA,NA,NA,2.07,"water","AFBC","spring",4,"Other"
"42FTS","JBA115-SW-EXIT-07012021","exit",2021-07-01,NA,NA,NA,0.01,18,"water","AFBC","summer",4,"Other"
"42FTS","JBA005-SW-EXIT-11172020","exit",2020-11-17,NA,NA,NA,0,2.5,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA099-SW-DOWN-06142021","down",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",4,"Other"
"42FTS","MM007-JBA-08162021","margined madtom",2021-07-16,"U",3.22,7,NA,0.1115,"whole body","AFBC","summer",4,"Other"
"42FTS","CC009-JBA-08162021","dace. sp",2021-07-16,"U",10.02,9,NA,0.108,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA080-SW-EXIT-042221","exit",2021-04-22,NA,NA,NA,0.06,4.14,"water","AFBC","spring",4,"Other"
"42FTS","JBA035-SW-EXIT-12122020","exit",2020-12-12,NA,NA,NA,0,3,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA054-SW-DOWN-040221","down",2021-04-02,NA,NA,NA,0,2.3,"water","AFBC","spring",4,"Other"
"42FTS","JBA123-SW-SPILL-07092021","spill",2021-07-09,NA,NA,NA,0.5,10,"water","AFBC","summer",4,"Other"
"42FTS","JBA043-SW-RIPP-01142021","ripp",2021-01-14,NA,NA,NA,0,8.3,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA012-SW-SPILL-1124-2020","spill",2020-11-24,NA,NA,NA,NA,4.7,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA074-SW-DOWN-041521","down",2021-04-15,NA,NA,NA,0.34,2.8,"water","AFBC","spring",4,"Other"
"42FTS","CC010-JBA-08162021","dace. sp",2021-07-16,"U",7.6,8,NA,0.2365,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA024-SW-DOWN-12022020","down",2020-12-02,NA,NA,NA,0.02,2.3,"water","AFBC","fall/winter",4,"Other"
"42FTS","BK001-JBA-08132021","banded killifish",2021-04-28,"U",6.75,9,NA,0.054,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA065-SW-EXIT-040921","exit",2021-04-09,NA,NA,NA,0.37,2.1,"water","AFBC","spring",4,"Other"
"42FTS","JBA088-SED-EXIT-06162021","exit",2021-06-16 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA092-SED-EXIT-06232021","exit",2021-06-23 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","PU002-JBA-08132021","pumpkinseed",2021-04-28,"U",12.37,8,NA,0.0567299049615073,"whole body","AFBC","spring",4,"Other"
"42FTS","CC011-JBA-08162021","dace. sp",2021-07-16,"U",4.16,8,NA,0.211,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA059-SW-DOWN-040721","down",2021-04-07,NA,NA,NA,NA,2.17,"water","AFBC","spring",4,"Other"
"42FTS","JBA088-SW-RIPP-042621","ripp",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA087-SED-DOWN-06162021","down",2021-06-16 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA128-SW-SPILL-07122021","spill",2021-07-12,NA,NA,NA,0,13,"water","AFBC","summer",4,"Other"
"42FTS","JBA093-SED-SPILL-07012021","spill",2021-07-01 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA045-SW-EXIT-01142021","exit",2021-01-14,NA,NA,NA,0,5.2,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA053-SW-RIPP-040221","ripp",2021-04-02,NA,NA,NA,0,2.1,"water","AFBC","spring",4,"Other"
"42FTS","PU033-JBA-08162021","pumpkinseed",2021-07-16,"U",10.95,8,NA,0.0555,"whole body","AFBC","summer",4,"Other"
"42FTS","JBA087-SW-SPILL-042621","spill",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA124-SW-RIPP-07092021","ripp",2021-07-09,NA,NA,NA,0.5,9,"water","AFBC","summer",4,"Other"
"42FTS","JBA044-SW-DOWN-01142021","down",2021-01-14,NA,NA,NA,0,6.8,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA013-SW-RIPP-1124-2020","ripp",2020-11-24,NA,NA,NA,NA,5.5,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA075-SW-EXIT-041521","exit",2021-04-15,NA,NA,NA,0.34,2.3,"water","AFBC","spring",4,"Other"
"42FTS","PU001-JBA-08132021","pumpkinseed",2021-04-28,"U",11.81,8,NA,0.0575341711300596,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA085-SED-SPILL-06162021","spill",2021-06-16 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","BRS003-JBA-08132021","darter sp.",2021-04-28,"U",4.95,8,NA,0.055,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA125-SW-DOWN-07092021","down",2021-07-09,NA,NA,NA,0.5,7.8,"water","AFBC","summer",4,"Other"
"42FTS","JBA060-SW-EXIT-040721","exit",2021-04-07,NA,NA,NA,NA,2.13,"water","AFBC","spring",4,"Other"
"42FTS","JBA089-SW-DOWN-042621","down",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA082-SW-SPILL-0423-21","spill",2021-04-23,NA,NA,NA,0,3.7,"water","AFBC","spring",4,"Other"
"42FTS","JBA037-SW-SPILL-12152020","spill",2020-12-15,NA,NA,NA,0.92,1.95,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA094-SED-RIPP-07012021","ripp",2021-07-01 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA089-SED-SPILL-06232021","spill",2021-06-23 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","BRS002-JBA-08132021","darter sp.",2021-04-28,"U",5.25,8,NA,0.0575,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA126-SW-EXIT-07092021","exit",2021-07-09,NA,NA,NA,0.5,7.3,"water","AFBC","summer",4,"Other"
"42FTS","JBA067-SW-SPILL-04132021","spill",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA090-SED-RIPP-06232021","ripp",2021-06-23 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA083-SW-RIPP-0423-21","ripp",2021-04-23,NA,NA,NA,0,4.7,"water","AFBC","spring",4,"Other"
"42FTS","BRS001-JBA-08132021","darter sp.",2021-04-28,"U",4.25,8,NA,0.0573926646628407,"whole body","AFBC","spring",4,"Other"
"42FTS","JBA077-SW-SPILL-042221","spill",2021-04-22,NA,NA,NA,0.06,2.17,"water","AFBC","spring",4,"Other"
"42FTS","JBA095-SED-DOWN-07012021","down",2021-07-01 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA084-SW-DOWN-0423-21","down",2021-04-23,NA,NA,NA,0,2.8,"water","AFBC","spring",4,"Other"
"42FTS","JBA014-SW-DOWN-1124-2020","down",2020-11-24,NA,NA,NA,NA,3.4,"water","AFBC","fall/winter",4,"Other"
"42FTS","JBA068-SW-RIPP-04132021","ripp",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA096-SED-EXIT-07012021","exit",2021-07-01 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA090-SW-EXIT-042621","exit",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",4,"Other"
"42FTS","JBA097-SED-SPILL-07072021","spill",2021-07-07 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"42FTS","JBA085-SW-EXIT-0423-21","exit",2021-04-23,NA,NA,NA,0,4.5,"water","AFBC","spring",4,"Other"
"42FTS","JBA092-SW-SPILL-042821","spill",2021-04-28,NA,NA,NA,0,2.27,"water","AFBC","spring",4,"Other"
"42FTS","JBA091-SED-DOWN-06232021","down",2021-06-23 12:00:00,NA,NA,NA,NA,0.2,"sediment","AFBC","summer",4,"Other"
"53FTCA","CS001-JBA-08132021","darter sp.",2021-04-28,"U",2.5,6,NA,0.1837634526,"whole body","AFBC","spring",5,"Other"
"53FTCA","JBA040-SW-EXIT-12152020","exit",2020-12-15,NA,NA,NA,0.92,6,"water","AFBC","fall/winter",5,"Other"
"53FTCA","CCS002-JBA-08162021","dace. sp",2021-04-28,"U",13.86,11,NA,0.0745,"whole body","AFBC","spring",5,"Other"
"53FTCA","GC012-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.3,6,NA,0.614,"whole body","AFBC","spring",5,"Other"
"53FTCA","PU068-JBA-08162021","pumpkinseed",2021-07-16,"U",15.22,10,NA,0.572,"whole body","AFBC","summer",5,"Other"
"53FTCA","GC008-JBA-08132021","swallowtail shiner",2021-04-28,"U",1.9,5,NA,0.052,"whole body","AFBC","spring",5,"Other"
"53FTCA","GC002-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,6,NA,1.99,"whole body","AFBC","spring",5,"Other"
"53FTCA","GC009-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,5,NA,1.7,"whole body","AFBC","spring",5,"Other"
"53FTCA","GC010-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.4,6,NA,2.57,"whole body","AFBC","spring",5,"Other"
